word	sentiment	lexicon
humid	negative	bing
humiliate	negative	bing
humiliating	negative	bing
humiliation	negative	bing
humility	positive	bing
humming	negative	bing
humor	positive	bing
humorous	positive	bing
humorously	positive	bing
humour	positive	bing
humourous	positive	bing
hung	negative	bing
hurt	negative	bing
hurted	negative	bing
hurtful	negative	bing
hurting	negative	bing
hurts	negative	bing
hustler	negative	bing
hype	negative	bing
hypocricy	negative	bing
hypocrisy	negative	bing
hypocrite	negative	bing
hypocrites	negative	bing
hypocritical	negative	bing
hypocritically	negative	bing
hysteria	negative	bing
hysteric	negative	bing
hysterical	negative	bing
hysterically	negative	bing
hysterics	negative	bing
ideal	positive	bing
idealize	positive	bing
ideally	positive	bing
idiocies	negative	bing
idiocy	negative	bing
idiot	negative	bing
idiotic	negative	bing
idiotically	negative	bing
idiots	negative	bing
idle	negative	bing
idol	positive	bing
idolize	positive	bing
idolized	positive	bing
idyllic	positive	bing
ignoble	negative	bing
ignominious	negative	bing
ignominiously	negative	bing
ignominy	negative	bing
ignorance	negative	bing
ignorant	negative	bing
ignore	negative	bing
ill-advised	negative	bing
ill-conceived	negative	bing
ill-defined	negative	bing
ill-designed	negative	bing
ill-fated	negative	bing
ill-favored	negative	bing
ill-formed	negative	bing
ill-mannered	negative	bing
ill-natured	negative	bing
ill-sorted	negative	bing
ill-tempered	negative	bing
ill-treated	negative	bing
ill-treatment	negative	bing
ill-usage	negative	bing
ill-used	negative	bing
illegal	negative	bing
illegally	negative	bing
illegitimate	negative	bing
illicit	negative	bing
illiterate	negative	bing
illness	negative	bing
illogic	negative	bing
illogical	negative	bing
illogically	negative	bing
illuminate	positive	bing
illuminati	positive	bing
illuminating	positive	bing
illumine	positive	bing
illusion	negative	bing
illusions	negative	bing
illusory	negative	bing
illustrious	positive	bing
ilu	positive	bing
imaculate	positive	bing
imaginary	negative	bing
imaginative	positive	bing
imbalance	negative	bing
imbecile	negative	bing
imbroglio	negative	bing
immaculate	positive	bing
immaculately	positive	bing
immaterial	negative	bing
immature	negative	bing
immense	positive	bing
imminence	negative	bing
imminently	negative	bing
immobilized	negative	bing
immoderate	negative	bing
immoderately	negative	bing
immodest	negative	bing
immoral	negative	bing
immorality	negative	bing
immorally	negative	bing
immovable	negative	bing
impair	negative	bing
impaired	negative	bing
impartial	positive	bing
impartiality	positive	bing
impartially	positive	bing
impasse	negative	bing
impassioned	positive	bing
impatience	negative	bing
impatient	negative	bing
impatiently	negative	bing
impeach	negative	bing
impeccable	positive	bing
impeccably	positive	bing
impedance	negative	bing
impede	negative	bing
impediment	negative	bing
impending	negative	bing
impenitent	negative	bing
imperfect	negative	bing
imperfection	negative	bing
imperfections	negative	bing
imperfectly	negative	bing
imperialist	negative	bing
imperil	negative	bing
imperious	negative	bing
imperiously	negative	bing
impermissible	negative	bing
impersonal	negative	bing
impertinent	negative	bing
impetuous	negative	bing
impetuously	negative	bing
impiety	negative	bing
impinge	negative	bing
impious	negative	bing
implacable	negative	bing
implausible	negative	bing
implausibly	negative	bing
implicate	negative	bing
implication	negative	bing
implode	negative	bing
impolite	negative	bing
impolitely	negative	bing
impolitic	negative	bing
important	positive	bing
importunate	negative	bing
importune	negative	bing
impose	negative	bing
imposers	negative	bing
imposing	negative	bing
imposition	negative	bing
impossible	negative	bing
impossiblity	negative	bing
impossibly	negative	bing
impotent	negative	bing
impoverish	negative	bing
impoverished	negative	bing
impractical	negative	bing
imprecate	negative	bing
imprecise	negative	bing
imprecisely	negative	bing
imprecision	negative	bing
impress	positive	bing
impressed	positive	bing
impresses	positive	bing
impressive	positive	bing
impressively	positive	bing
impressiveness	positive	bing
imprison	negative	bing
imprisonment	negative	bing
improbability	negative	bing
improbable	negative	bing
improbably	negative	bing
improper	negative	bing
improperly	negative	bing
impropriety	negative	bing
improve	positive	bing
improved	positive	bing
improvement	positive	bing
improvements	positive	bing
improves	positive	bing
improving	positive	bing
imprudence	negative	bing
imprudent	negative	bing
impudence	negative	bing
impudent	negative	bing
impudently	negative	bing
impugn	negative	bing
impulsive	negative	bing
impulsively	negative	bing
impunity	negative	bing
impure	negative	bing
impurity	negative	bing
inability	negative	bing
inaccuracies	negative	bing
inaccuracy	negative	bing
inaccurate	negative	bing
inaccurately	negative	bing
inaction	negative	bing
inactive	negative	bing
inadequacy	negative	bing
inadequate	negative	bing
inadequately	negative	bing
inadverent	negative	bing
inadverently	negative	bing
inadvisable	negative	bing
inadvisably	negative	bing
inane	negative	bing
inanely	negative	bing
inappropriate	negative	bing
inappropriately	negative	bing
inapt	negative	bing
inaptitude	negative	bing
inarticulate	negative	bing
inattentive	negative	bing
inaudible	negative	bing
incapable	negative	bing
incapably	negative	bing
incautious	negative	bing
incendiary	negative	bing
incense	negative	bing
incessant	negative	bing
incessantly	negative	bing
incite	negative	bing
incitement	negative	bing
incivility	negative	bing
inclement	negative	bing
incognizant	negative	bing
incoherence	negative	bing
incoherent	negative	bing
incoherently	negative	bing
incommensurate	negative	bing
incomparable	negative	bing
incomparably	negative	bing
incompatability	negative	bing
incompatibility	negative	bing
incompatible	negative	bing
incompetence	negative	bing
incompetent	negative	bing
incompetently	negative	bing
incomplete	negative	bing
incompliant	negative	bing
incomprehensible	negative	bing
incomprehension	negative	bing
inconceivable	negative	bing
inconceivably	negative	bing
incongruous	negative	bing
incongruously	negative	bing
inconsequent	negative	bing
inconsequential	negative	bing
inconsequentially	negative	bing
inconsequently	negative	bing
inconsiderate	negative	bing
inconsiderately	negative	bing
inconsistence	negative	bing
inconsistencies	negative	bing
inconsistency	negative	bing
inconsistent	negative	bing
inconsolable	negative	bing
inconsolably	negative	bing
inconstant	negative	bing
inconvenience	negative	bing
inconveniently	negative	bing
incorrect	negative	bing
incorrectly	negative	bing
incorrigible	negative	bing
incorrigibly	negative	bing
incredible	positive	bing
incredibly	positive	bing
incredulous	negative	bing
incredulously	negative	bing
inculcate	negative	bing
indebted	positive	bing
indecency	negative	bing
indecent	negative	bing
indecently	negative	bing
indecision	negative	bing
indecisive	negative	bing
indecisively	negative	bing
indecorum	negative	bing
indefensible	negative	bing
indelicate	negative	bing
indeterminable	negative	bing
indeterminably	negative	bing
indeterminate	negative	bing
indifference	negative	bing
indifferent	negative	bing
indigent	negative	bing
indignant	negative	bing
indignantly	negative	bing
indignation	negative	bing
indignity	negative	bing
indiscernible	negative	bing
indiscreet	negative	bing
indiscreetly	negative	bing
indiscretion	negative	bing
indiscriminate	negative	bing
indiscriminately	negative	bing
indiscriminating	negative	bing
indistinguishable	negative	bing
individualized	positive	bing
indoctrinate	negative	bing
indoctrination	negative	bing
indolent	negative	bing
indulge	negative	bing
indulgence	positive	bing
indulgent	positive	bing
industrious	positive	bing
ineffective	negative	bing
ineffectively	negative	bing
ineffectiveness	negative	bing
ineffectual	negative	bing
ineffectually	negative	bing
ineffectualness	negative	bing
inefficacious	negative	bing
inefficacy	negative	bing
inefficiency	negative	bing
inefficient	negative	bing
inefficiently	negative	bing
inelegance	negative	bing
inelegant	negative	bing
ineligible	negative	bing
ineloquent	negative	bing
ineloquently	negative	bing
inept	negative	bing
ineptitude	negative	bing
ineptly	negative	bing
inequalities	negative	bing
inequality	negative	bing
inequitable	negative	bing
inequitably	negative	bing
inequities	negative	bing
inescapable	negative	bing
inescapably	negative	bing
inessential	negative	bing
inestimable	positive	bing
inestimably	positive	bing
inevitable	negative	bing
inevitably	negative	bing
inexcusable	negative	bing
inexcusably	negative	bing
inexorable	negative	bing
inexorably	negative	bing
inexpensive	positive	bing
inexperience	negative	bing
inexperienced	negative	bing
inexpert	negative	bing
inexpertly	negative	bing
inexpiable	negative	bing
inexplainable	negative	bing
inextricable	negative	bing
inextricably	negative	bing
infallibility	positive	bing
infallible	positive	bing
infallibly	positive	bing
infamous	negative	bing
infamously	negative	bing
infamy	negative	bing
infected	negative	bing
infection	negative	bing
infections	negative	bing
inferior	negative	bing
inferiority	negative	bing
infernal	negative	bing
infest	negative	bing
infested	negative	bing
infidel	negative	bing
infidels	negative	bing
infiltrator	negative	bing
infiltrators	negative	bing
infirm	negative	bing
inflame	negative	bing
inflammation	negative	bing
inflammatory	negative	bing
inflammed	negative	bing
inflated	negative	bing
inflationary	negative	bing
inflexible	negative	bing
inflict	negative	bing
influential	positive	bing
infraction	negative	bing
infringe	negative	bing
infringement	negative	bing
infringements	negative	bing
infuriate	negative	bing
infuriated	negative	bing
infuriating	negative	bing
infuriatingly	negative	bing
ingenious	positive	bing
ingeniously	positive	bing
ingenuity	positive	bing
ingenuous	positive	bing
ingenuously	positive	bing
inglorious	negative	bing
ingrate	negative	bing
ingratitude	negative	bing
inhibit	negative	bing
inhibition	negative	bing
inhospitable	negative	bing
inhospitality	negative	bing
inhuman	negative	bing
inhumane	negative	bing
inhumanity	negative	bing
inimical	negative	bing
inimically	negative	bing
iniquitous	negative	bing
iniquity	negative	bing
injudicious	negative	bing
injure	negative	bing
injurious	negative	bing
injury	negative	bing
injustice	negative	bing
injustices	negative	bing
innocuous	positive	bing
innovation	positive	bing
innovative	positive	bing
innuendo	negative	bing
inoperable	negative	bing
inopportune	negative	bing
inordinate	negative	bing
inordinately	negative	bing
inpressed	positive	bing
insane	negative	bing
insanely	negative	bing
insanity	negative	bing
insatiable	negative	bing
insecure	negative	bing
insecurity	negative	bing
insensible	negative	bing
insensitive	negative	bing
insensitively	negative	bing
insensitivity	negative	bing
insidious	negative	bing
insidiously	negative	bing
insightful	positive	bing
insightfully	positive	bing
insignificance	negative	bing
insignificant	negative	bing
insignificantly	negative	bing
insincere	negative	bing
insincerely	negative	bing
insincerity	negative	bing
insinuate	negative	bing
insinuating	negative	bing
insinuation	negative	bing
insociable	negative	bing
insolence	negative	bing
insolent	negative	bing
insolently	negative	bing
insolvent	negative	bing
insouciance	negative	bing
inspiration	positive	bing
inspirational	positive	bing
inspire	positive	bing
inspiring	positive	bing
instability	negative	bing
instable	negative	bing
instantly	positive	bing
instigate	negative	bing
instigator	negative	bing
instigators	negative	bing
instructive	positive	bing
instrumental	positive	bing
insubordinate	negative	bing
insubstantial	negative	bing
insubstantially	negative	bing
insufferable	negative	bing
insufferably	negative	bing
insufficiency	negative	bing
insufficient	negative	bing
insufficiently	negative	bing
insular	negative	bing
insult	negative	bing
insulted	negative	bing
insulting	negative	bing
insultingly	negative	bing
insults	negative	bing
insupportable	negative	bing
insupportably	negative	bing
insurmountable	negative	bing
insurmountably	negative	bing
insurrection	negative	bing
intefere	negative	bing
inteferes	negative	bing
integral	positive	bing
integrated	positive	bing
intelligence	positive	bing
intelligent	positive	bing
intelligible	positive	bing
intense	negative	bing
interesting	positive	bing
interests	positive	bing
interfere	negative	bing
interference	negative	bing
interferes	negative	bing
intermittent	negative	bing
interrupt	negative	bing
interruption	negative	bing
interruptions	negative	bing
intimacy	positive	bing
intimate	positive	bing
intimidate	negative	bing
intimidating	negative	bing
intimidatingly	negative	bing
intimidation	negative	bing
intolerable	negative	bing
intolerablely	negative	bing
intolerance	negative	bing
intoxicate	negative	bing
intractable	negative	bing
intransigence	negative	bing
intransigent	negative	bing
intricate	positive	bing
intrigue	positive	bing
intriguing	positive	bing
intriguingly	positive	bing
intrude	negative	bing
intrusion	negative	bing
intrusive	negative	bing
intuitive	positive	bing
inundate	negative	bing
inundated	negative	bing
invader	negative	bing
invalid	negative	bing
invalidate	negative	bing
invalidity	negative	bing
invaluable	positive	bing
invaluablely	positive	bing
invasive	negative	bing
invective	negative	bing
inveigle	negative	bing
inventive	positive	bing
invidious	negative	bing
invidiously	negative	bing
invidiousness	negative	bing
invigorate	positive	bing
invigorating	positive	bing
invincibility	positive	bing
invincible	positive	bing
inviolable	positive	bing
inviolate	positive	bing
invisible	negative	bing
involuntarily	negative	bing
involuntary	negative	bing
invulnerable	positive	bing
irascible	negative	bing
irate	negative	bing
irately	negative	bing
ire	negative	bing
irk	negative	bing
irked	negative	bing
irking	negative	bing
irks	negative	bing
irksome	negative	bing
irksomely	negative	bing
irksomeness	negative	bing
irksomenesses	negative	bing
